date,commuters_per_home_user_percent,inter_region_mobility_percent,distinct_users_with_contacts_percent,total_edges_per_distinct_user_percent,distinct_edges_per_distinct_user_percent
2020-05-04,0.2571605859803407,0.5118929084139181,0.5152769534118753,0.2944672285815804,0.4097756580854476
2020-05-05,0.2882446610557797,0.5270353724145443,0.5328888980516862,0.3258261093643826,0.4179677686892415
2020-05-06,0.2811312616058137,0.5099102872832278,0.5122147504796735,0.3062793191472609,0.3993940508693782
2020-05-07,0.2832617093512328,0.4904110634419,0.5316316915620753,0.300106351374894,0.3987708750189462
2020-05-08,0.2903746931445346,0.3985663567433366,0.5398116958817936,0.2804729854445763,0.3931284262210444
2020-05-09,0.4160697193099354,0.3841079962843545,0.5331884181965368,0.2415143168236634,0.4072378383085204
2020-05-10,0.4146526870982421,0.4354832730023578,0.6464268587614388,0.3445349378139316,0.4897083278287987
2020-05-11,0.2541534020603787,0.5316155582426274,0.4765358432778451,0.2876906267151988,0.389061531872842
2020-05-12,0.279770644097879,0.5326553184639206,0.4474684825164012,0.3097290045697999,0.3732662952779914
2020-05-13,0.2821075190792141,0.5814613052530635,0.5635319033745977,0.3159773863415465,0.4296018671809902
2020-05-14,0.2809328734673112,0.5706523952911231,0.6032459814409987,0.3229879008963032,0.4392505423975921
2020-05-15,0.2887882093187233,0.4952994585020849,0.5906521392774082,0.2960280235419319,0.4178620895594561
2020-05-16,0.4197477957744963,0.5037510269220653,0.6610887002442238,0.2672023824516957,0.4264642765993022
2020-05-17,0.4232777324220445,0.483849886925588,0.6248395104347578,0.3384100551539123,0.4754617516485975
2020-05-18,0.2605841256970861,0.5705286382029076,0.5666592849209062,0.3137197162340933,0.4359821910919744
2020-05-19,0.2910567938218256,0.6033412565186098,0.6064365401560479,0.353233011170644,0.4627817154166513
2020-05-20,0.2851819112402345,0.6655275557624363,0.6357526658160915,0.3526267035288528,0.4791705711762133
2020-05-21,0.282102050249626,0.69754580851327,0.6705593624568168,0.354341874776043,0.4798298080510315
2020-05-22,0.2740959032823943,0.6532418560708089,0.7239441798732714,0.3782313077052258,0.4934727104466928
2020-05-23,0.4007334019602573,0.5244207515836667,0.6260160978793908,0.2944464803530592,0.4136258427752555
2020-05-24,0.4107707067486871,0.5777770969666238,0.7089675984439741,0.4372282604386173,0.5192555412226267
2020-05-25,0.1132554928707081,0.9436073568876066,0.6682642665773504,0.4797512579335588,0.4737199524226442
2020-05-26,0.2937966215739288,0.7095780769778164,0.6594452112611925,0.3833397922880042,0.4887674756285852
2020-05-27,0.2894076490157096,0.6867256009280777,0.6823329420524061,0.3918227576531713,0.5135850404250151
2020-05-28,0.2918789317758336,0.6144693313544206,0.6617154256980171,0.3646746465881175,0.4876479534974752
2020-05-29,0.2983918714770369,0.5579110845821152,0.6656848347342317,0.3442296740323142,0.4706020548243729
2020-05-30,0.4352868372393331,0.5983602897842905,0.7069153464847756,0.2864058210357564,0.4578253221340838
2020-05-31,0.4410195668188199,0.5970164398141525,0.7523600619588358,0.3994711894781972,0.5714131906950102
2020-06-01,0.2687156540849452,0.755713161645559,0.6782849205719242,0.3629243588806521,0.5144461196237129
2020-06-02,0.3034913461389447,0.6935710817910481,0.6838616385415087,0.3953487750794284,0.5292096049361549
2020-06-03,0.2981369345729903,0.7184149167994681,0.6851589437652911,0.3870592398064731,0.5177848575023978
2020-06-04,0.2953156442236941,0.7165623978609751,0.7476837939654697,0.4354545213355661,0.5648143773826452
2020-06-05,0.3003852517064366,0.6548474037452013,0.7209307114485123,0.3909427274732601,0.516712784881097
2020-06-06,0.4295170156673587,0.6000236197834421,0.7168941569338022,0.3233032298184947,0.4847930385721103
2020-06-07,0.4383058305489269,0.7302843664002905,0.7650140730553935,0.4196011064203543,0.5719648154240984
